Date,Surveyors,Site-ID,Plot-ID,Tree ID,Tree species,Lichen species,Sampling method,
"June 13, 2007","SC, RTM, DLU",PL-B,01,1,rO,RAMADILA,Branches,
"June 13, 2007","SC, RTM, DLU",PL-B,01,1,rO,USNESTRI,Branches,
"June 13, 2007","SC, RTM, DLU",PL-B,01,1,rO,LECACAES,Branches,
"June 13, 2007","SC, RTM, DLU",PL-B,01,1,rO,HYPOPHYS,Branches,
"June 13, 2007","SC, RTM, DLU",PL-B,01,1,rO,USNESPP.,Branches,
"June 13, 2007","SC, RTM, DLU",PL-B,01,1,rO,LECASPP.,Branches,
"June 13, 2007","SC, RTM, DLU",PL-B,01,1,rO,PARMSQSA,Branches,
"June 13, 2007","SC, RTM, DLU",PL-B,01,2,rO,USNESTRI,Branches,
"June 13, 2007","SC, RTM, DLU",PL-B,01,2,rO,HYPOPHYS,Branches,
"June 13, 2007","SC, RTM, DLU",PL-B,01,2,rO,ROPACHLO,Branches,
"June 13, 2007","SC, RTM, DLU",PL-B,01,2,rO,USNESPP.,Branches,
"June 13, 2007","SC, RTM, DLU",PL-B,01,2,rO,PARMSQSA,Branches,
"June 13, 2007","SC, RTM, DLU",PL-B,01,3,rO,PYRESPP.,Branches,
"June 13, 2007","SC, RTM, DLU",PL-B,01,3,rO,PLATTUCK,Branches,
"June 13, 2007","SC, RTM, DLU",PL-B,01,3,rO,HYPOPHYS,Branches,
"June 13, 2007","SC, RTM, DLU",PL-B,01,3,rO,ROPACHLO,Branches,
"June 13, 2007","SC, RTM, DLU",PL-B,01,3,rO,USNESPP.,Branches,
"June 13, 2007","SC, RTM, DLU",PL-B,01,3,rO,CLADSPP.,Branches,
"June 13, 2007","SC, RTM, DLU",PL-B,01,3,rO,PARMSQSA,Branches,
"June 13, 2007","SC, RTM, DLU",PL-B,01,4,rO,HYPOTUBU,Branches,
"June 13, 2007","SC, RTM, DLU",PL-B,01,4,rO,PLATGLAU,Branches,
"June 13, 2007","SC, RTM, DLU",PL-B,01,4,rO,PLATTUCK,Branches,
"June 13, 2007","SC, RTM, DLU",PL-B,01,4,rO,HYPOPHYS,Branches,
"June 13, 2007","SC, RTM, DLU",PL-B,01,4,rO,ROPACHLO,Branches,
"June 13, 2007","SC, RTM, DLU",PL-B,01,4,rO,USNESPP.,Branches,
"June 13, 2007","SC, RTM, DLU",PL-B,01,4,rO,PARMSQSA,Branches,
